127.0.0.1 - - [19/Jul/2022:09:59:26 +0900] "GET / HTTP/1.1" 404 807
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/member/idCheck.do?id=a HTTP/1.1" 200 22699
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/common.css HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/member/idCheck.do?id=a HTTP/1.1" 200 22699
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/common.css HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:05:06 +0900] "GET /myapp/ HTTP/1.1" 200 45178
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:05:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:05:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:05:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:05:17 +0900] "GET /myapp/ HTTP/1.1" 200 45178
192.168.200.25 - - [19/Jul/2022:10:05:42 +0900] "POST /myapp/member/join.do HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:05:42 +0900] "GET /myapp/ HTTP/1.1" 200 45078
192.168.200.25 - - [19/Jul/2022:10:05:42 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/member/loginForm.do HTTP/1.1" 200 18510
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:44 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:46 +0900] "POST /myapp/member/signin.do HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:05:46 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:05:46 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/member/read.do HTTP/1.1" 200 22512
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:05:56 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:02 +0900] "GET /myapp HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:06:02 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/member/read.do HTTP/1.1" 200 22512
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:04 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/member/read.do HTTP/1.1" 200 22512
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:21 +0900] "GET /myapp HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:06:21 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:06:21 +0900] "GET /myapp HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:06:21 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:06:22 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:23 +0900] "GET /myapp/databank/list.do HTTP/1.1" 200 17378
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:24 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:26 +0900] "GET /myapp HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:06:26 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:06:26 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:27 +0900] "GET /myapp/databank/list.do HTTP/1.1" 200 17378
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:28 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:29 +0900] "GET /myapp HTTP/1.1" 302 -
192.168.200.25 - - [19/Jul/2022:10:06:29 +0900] "GET /myapp/ HTTP/1.1" 200 45077
192.168.200.25 - - [19/Jul/2022:10:06:30 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/notice/list.do HTTP/1.1" 200 18058
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/inc/datatables.min.css HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/inc/datatables.min.js HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
192.168.200.25 - - [19/Jul/2022:10:06:31 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:06:53 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/board/list2.do HTTP/1.1" 200 22026
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/img_main/print_icon.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/board_img/path_arrow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/img/img_main/link_icon.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:01 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:15 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:16 +0900] "GET /myapp/ HTTP/1.1" 200 45178
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:16 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/notice/list.do HTTP/1.1" 200 18296
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/inc/datatables.min.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/inc/datatables.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:20 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:20 +0900] "GET /myapp/ HTTP/1.1" 200 45178
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/databank/list.do HTTP/1.1" 200 17455
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/data/iconset_white30.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:21 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:26 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:26 +0900] "GET /myapp/ HTTP/1.1" 200 45178
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:07:26 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:10:01 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:17:48 +0900] "GET /myapp/ HTTP/1.1" 200 45178
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:17:50 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:18:09 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:19:43 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:19:44 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:19:44 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/notice/list.do HTTP/1.1" 200 18158
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/inc/datatables.min.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/inc/datatables.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:20:20 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/notice/list.do HTTP/1.1" 200 18588
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/inc/datatables.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/inc/datatables.min.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:10 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:11 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:44:11 +0900] "GET /myapp/ HTTP/1.1" 200 45608
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:47:05 +0900] "GET /myapp/ HTTP/1.1" 200 45608
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:47:05 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:47:05 +0900] "GET /myapp/ HTTP/1.1" 200 45608
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:47:17 +0900] "GET /myapp/notice/pageList.do HTTP/1.1" 400 922
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:48:32 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/notice/list.do HTTP/1.1" 200 19306
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/inc/datatables.min.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/inc/datatables.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:10:49:43 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
